date,user_id,variant,channel,segment,step
2025-11-29,u6707,control,web,returning,impression
2025-11-29,u6708,control,web,returning,impression
2025-11-29,u6709,control,web,returning,impression
2025-11-29,u6710,control,web,returning,impression
2025-11-29,u6711,control,web,returning,impression
2025-11-29,u6712,control,web,returning,impression
2025-11-29,u6713,control,web,returning,impression
2025-11-29,u6714,control,web,returning,impression
2025-11-29,u6714,control,web,returning,click
2025-11-29,u6714,control,web,returning,apply
2025-11-29,u6715,control,web,returning,impression
2025-11-29,u6716,control,web,returning,impression
2025-11-29,u6717,control,web,returning,impression
2025-11-29,u6718,control,web,returning,impression
2025-11-29,u6719,control,web,returning,impression
2025-11-29,u6720,control,web,returning,impression
2025-11-29,u6721,control,web,returning,impression
2025-11-29,u6722,test,email,new,impression
2025-11-29,u6723,test,email,new,impression
2025-11-29,u6724,test,email,new,impression
2025-11-29,u6725,test,email,new,impression
2025-11-29,u6726,test,email,new,impression
2025-11-29,u6727,test,email,new,impression
2025-11-29,u6728,test,email,new,impression
2025-11-29,u6729,test,email,new,impression
2025-11-29,u6730,test,email,new,impression
2025-11-29,u6731,test,email,new,impression
2025-11-29,u6732,test,email,new,impression
2025-11-29,u6733,test,email,new,impression
2025-11-29,u6734,test,email,new,impression
2025-11-29,u6735,test,email,new,impression
2025-11-29,u6736,test,email,new,impression
2025-11-29,u6737,test,email,new,impression
2025-11-29,u6738,test,email,new,impression
2025-11-29,u6739,test,email,new,impression
2025-11-29,u6740,test,email,new,impression
2025-11-29,u6741,test,email,new,impression
2025-11-29,u6742,test,email,new,impression
2025-11-29,u6742,test,email,new,click
2025-11-29,u6743,test,email,returning,impression
2025-11-29,u6743,test,email,returning,click
2025-11-29,u6743,test,email,returning,apply
2025-11-29,u6743,test,email,returning,approve
2025-11-29,u6744,test,email,returning,impression
2025-11-29,u6745,test,email,returning,impression
2025-11-29,u6746,test,email,returning,impression
2025-11-29,u6747,test,email,returning,impression
2025-11-29,u6748,test,email,returning,impression
2025-11-29,u6749,test,email,returning,impression
2025-11-29,u6750,test,email,returning,impression
2025-11-29,u6751,test,email,returning,impression
2025-11-29,u6752,test,email,returning,impression
2025-11-29,u6753,test,email,returning,impression
2025-11-29,u6754,test,email,returning,impression
2025-11-29,u6755,test,email,returning,impression
2025-11-29,u6756,test,email,returning,impression
2025-11-29,u6757,test,email,returning,impression
2025-11-29,u6757,test,email,returning,click
2025-11-29,u6757,test,email,returning,apply
2025-11-29,u6757,test,email,returning,approve
2025-11-29,u6758,test,email,returning,impression
2025-11-29,u6759,test,email,returning,impression
2025-11-29,u6760,test,email,returning,impression
2025-11-29,u6761,test,email,returning,impression
2025-11-29,u6762,test,email,returning,impression
2025-11-29,u6762,test,email,returning,click
2025-11-29,u6762,test,email,returning,apply
2025-11-29,u6763,test,email,returning,impression
2025-11-29,u6764,test,email,returning,impression
2025-11-29,u6765,test,push,new,impression
2025-11-29,u6766,test,push,new,impression
2025-11-29,u6767,test,push,new,impression
2025-11-29,u6768,test,push,new,impression
2025-11-29,u6769,test,push,new,impression
2025-11-29,u6770,test,push,new,impression
2025-11-29,u6771,test,push,new,impression
2025-11-29,u6772,test,push,new,impression
2025-11-29,u6773,test,push,new,impression
2025-11-29,u6774,test,push,new,impression
2025-11-29,u6775,test,push,new,impression
2025-11-29,u6776,test,push,new,impression
2025-11-29,u6777,test,push,new,impression
2025-11-29,u6778,test,push,new,impression
2025-11-29,u6779,test,push,new,impression
2025-11-29,u6780,test,push,new,impression
2025-11-29,u6781,test,push,new,impression
2025-11-29,u6782,test,push,returning,impression
2025-11-29,u6782,test,push,returning,click
2025-11-29,u6783,test,push,returning,impression
2025-11-29,u6784,test,push,returning,impression
2025-11-29,u6785,test,push,returning,impression
2025-11-29,u6786,test,push,returning,impression
2025-11-29,u6787,test,push,returning,impression
2025-11-29,u6788,test,push,returning,impression
2025-11-29,u6788,test,push,returning,click
2025-11-29,u6788,test,push,returning,apply
2025-11-29,u6789,test,push,returning,impression
2025-11-29,u6790,test,push,returning,impression
2025-11-29,u6791,test,push,returning,impression
2025-11-29,u6792,test,push,returning,impression
2025-11-29,u6793,test,push,returning,impression
2025-11-29,u6794,test,push,returning,impression
2025-11-29,u6795,test,push,returning,impression
2025-11-29,u6796,test,push,returning,impression
2025-11-29,u6797,test,push,returning,impression
2025-11-29,u6798,test,push,returning,impression
2025-11-29,u6798,test,push,returning,click
2025-11-29,u6799,test,push,returning,impression
2025-11-29,u6800,test,web,new,impression
2025-11-29,u6801,test,web,new,impression
2025-11-29,u6802,test,web,new,impression
2025-11-29,u6802,test,web,new,click
2025-11-29,u6803,test,web,new,impression
2025-11-29,u6804,test,web,new,impression
2025-11-29,u6805,test,web,new,impression
2025-11-29,u6806,test,web,new,impression
2025-11-29,u6807,test,web,new,impression
2025-11-29,u6808,test,web,new,impression
2025-11-29,u6809,test,web,new,impression
2025-11-29,u6810,test,web,new,impression
2025-11-29,u6811,test,web,new,impression
2025-11-29,u6812,test,web,new,impression
2025-11-29,u6813,test,web,new,impression
2025-11-29,u6814,test,web,new,impression
2025-11-29,u6815,test,web,new,impression
2025-11-29,u6816,test,web,new,impression
2025-11-29,u6817,test,web,new,impression
2025-11-29,u6818,test,web,new,impression
2025-11-29,u6819,test,web,new,impression
2025-11-29,u6820,test,web,new,impression
2025-11-29,u6821,test,web,new,impression
2025-11-29,u6822,test,web,new,impression
2025-11-29,u6823,test,web,returning,impression
2025-11-29,u6824,test,web,returning,impression
2025-11-29,u6825,test,web,returning,impression
2025-11-29,u6826,test,web,returning,impression
2025-11-29,u6827,test,web,returning,impression
2025-11-29,u6827,test,web,returning,click
2025-11-29,u6828,test,web,returning,impression
2025-11-29,u6828,test,web,returning,click
2025-11-29,u6828,test,web,returning,apply
2025-11-29,u6829,test,web,returning,impression
2025-11-29,u6830,test,web,returning,impression
2025-11-29,u6831,test,web,returning,impression
2025-11-29,u6832,test,web,returning,impression
2025-11-29,u6833,test,web,returning,impression
2025-11-29,u6834,test,web,returning,impression
2025-11-29,u6835,test,web,returning,impression
2025-11-29,u6836,test,web,returning,impression
2025-11-29,u6836,test,web,returning,click
2025-11-29,u6837,test,web,returning,impression
2025-11-29,u6838,test,web,returning,impression
2025-11-29,u6839,test,web,returning,impression
2025-11-29,u6839,test,web,returning,click
2025-11-29,u6840,test,web,returning,impression
2025-11-29,u6841,test,web,returning,impression
2025-11-29,u6842,test,web,returning,impression
2025-11-29,u6843,test,web,returning,impression
2025-11-29,u6844,test,web,returning,impression
2025-11-29,u6845,test,web,returning,impression
2025-11-29,u6845,test,web,returning,click
2025-11-29,u6846,test,web,returning,impression
2025-11-30,u6847,control,email,new,impression
2025-11-30,u6847,control,email,new,click
2025-11-30,u6848,control,email,new,impression
2025-11-30,u6849,control,email,new,impression
2025-11-30,u6850,control,email,new,impression
2025-11-30,u6851,control,email,new,impression
2025-11-30,u6852,control,email,new,impression
2025-11-30,u6853,control,email,new,impression
2025-11-30,u6854,control,email,new,impression
2025-11-30,u6855,control,email,new,impression
2025-11-30,u6856,control,email,new,impression
2025-11-30,u6857,control,email,new,impression
2025-11-30,u6858,control,email,new,impression
2025-11-30,u6859,control,email,new,impression
2025-11-30,u6860,control,email,new,impression
2025-11-30,u6861,control,email,new,impression
2025-11-30,u6862,control,email,new,impression
2025-11-30,u6863,control,email,new,impression
2025-11-30,u6864,control,email,new,impression
2025-11-30,u6865,control,email,new,impression
2025-11-30,u6866,control,email,new,impression
2025-11-30,u6867,control,email,new,impression
2025-11-30,u6868,control,email,new,impression
2025-11-30,u6869,control,email,returning,impression
2025-11-30,u6870,control,email,returning,impression
2025-11-30,u6871,control,email,returning,impression
2025-11-30,u6872,control,email,returning,impression
2025-11-30,u6873,control,email,returning,impression
2025-11-30,u6874,control,email,returning,impression
2025-11-30,u6875,control,email,returning,impression
2025-11-30,u6876,control,email,returning,impression
2025-11-30,u6877,control,email,returning,impression
2025-11-30,u6878,control,email,returning,impression
2025-11-30,u6879,control,email,returning,impression
2025-11-30,u6880,control,email,returning,impression
2025-11-30,u6881,control,email,returning,impression
2025-11-30,u6882,control,email,returning,impression
2025-11-30,u6883,control,email,returning,impression
2025-11-30,u6884,control,email,returning,impression
2025-11-30,u6885,control,email,returning,impression
2025-11-30,u6886,control,email,returning,impression
2025-11-30,u6887,control,email,returning,impression
2025-11-30,u6887,control,email,returning,click
2025-11-30,u6887,control,email,returning,apply
2025-11-30,u6887,control,email,returning,approve
2025-11-30,u6888,control,email,returning,impression
2025-11-30,u6888,control,email,returning,click
2025-11-30,u6888,control,email,returning,apply
2025-11-30,u6889,control,email,returning,impression
2025-11-30,u6890,control,email,returning,impression
2025-11-30,u6891,control,email,returning,impression
2025-11-30,u6892,control,push,new,impression
2025-11-30,u6893,control,push,new,impression
2025-11-30,u6893,control,push,new,click
2025-11-30,u6894,control,push,new,impression
2025-11-30,u6895,control,push,new,impression
2025-11-30,u6896,control,push,new,impression
2025-11-30,u6897,control,push,new,impression
2025-11-30,u6897,control,push,new,click
2025-11-30,u6897,control,push,new,apply
2025-11-30,u6898,control,push,new,impression
2025-11-30,u6899,control,push,new,impression
2025-11-30,u6900,control,push,new,impression
2025-11-30,u6901,control,push,new,impression
2025-11-30,u6902,control,push,new,impression
2025-11-30,u6903,control,push,new,impression
2025-11-30,u6904,control,push,new,impression
2025-11-30,u6905,control,push,new,impression
2025-11-30,u6906,control,push,new,impression
2025-11-30,u6906,control,push,new,click
2025-11-30,u6906,control,push,new,apply
2025-11-30,u6907,control,push,new,impression
2025-11-30,u6908,control,push,new,impression
2025-11-30,u6909,control,push,new,impression
2025-11-30,u6910,control,push,new,impression
2025-11-30,u6910,control,push,new,click
2025-11-30,u6911,control,push,returning,impression
2025-11-30,u6912,control,push,returning,impression
2025-11-30,u6913,control,push,returning,impression
2025-11-30,u6914,control,push,returning,impression
2025-11-30,u6915,control,push,returning,impression
2025-11-30,u6916,control,push,returning,impression
2025-11-30,u6917,control,push,returning,impression
2025-11-30,u6918,control,push,returning,impression
2025-11-30,u6919,control,push,returning,impression
2025-11-30,u6920,control,push,returning,impression
2025-11-30,u6921,control,push,returning,impression
2025-11-30,u6922,control,push,returning,impression
2025-11-30,u6922,control,push,returning,click
2025-11-30,u6923,control,push,returning,impression
2025-11-30,u6924,control,push,returning,impression
2025-11-30,u6925,control,push,returning,impression
2025-11-30,u6925,control,push,returning,click
2025-11-30,u6925,control,push,returning,apply
2025-11-30,u6925,control,push,returning,approve
2025-11-30,u6926,control,push,returning,impression
2025-11-30,u6927,control,push,returning,impression
2025-11-30,u6928,control,push,returning,impression
2025-11-30,u6929,control,push,returning,impression
2025-11-30,u6930,control,push,returning,impression
2025-11-30,u6931,control,web,new,impression
2025-11-30,u6932,control,web,new,impression
2025-11-30,u6933,control,web,new,impression
2025-11-30,u6934,control,web,new,impression
2025-11-30,u6935,control,web,new,impression
2025-11-30,u6936,control,web,new,impression
2025-11-30,u6937,control,web,new,impression
2025-11-30,u6938,control,web,new,impression
2025-11-30,u6939,control,web,new,impression
2025-11-30,u6940,control,web,new,impression
2025-11-30,u6941,control,web,new,impression
2025-11-30,u6942,control,web,new,impression
2025-11-30,u6943,control,web,new,impression
2025-11-30,u6944,control,web,new,impression
2025-11-30,u6945,control,web,new,impression
2025-11-30,u6946,control,web,new,impression
2025-11-30,u6947,control,web,new,impression
2025-11-30,u6948,control,web,new,impression
2025-11-30,u6949,control,web,new,impression
2025-11-30,u6950,control,web,new,impression
2025-11-30,u6951,control,web,new,impression
2025-11-30,u6952,control,web,new,impression
2025-11-30,u6953,control,web,new,impression
2025-11-30,u6954,control,web,new,impression
2025-11-30,u6955,control,web,returning,impression
2025-11-30,u6956,control,web,returning,impression
2025-11-30,u6957,control,web,returning,impression
2025-11-30,u6958,control,web,returning,impression
2025-11-30,u6959,control,web,returning,impression
2025-11-30,u6960,control,web,returning,impression
2025-11-30,u6961,control,web,returning,impression
2025-11-30,u6962,control,web,returning,impression
2025-11-30,u6963,control,web,returning,impression
2025-11-30,u6964,control,web,returning,impression
2025-11-30,u6965,control,web,returning,impression
2025-11-30,u6966,control,web,returning,impression
2025-11-30,u6967,control,web,returning,impression
2025-11-30,u6968,control,web,returning,impression
2025-11-30,u6969,control,web,returning,impression
2025-11-30,u6970,control,web,returning,impression
2025-11-30,u6971,control,web,returning,impression
2025-11-30,u6972,control,web,returning,impression
2025-11-30,u6973,control,web,returning,impression
2025-11-30,u6974,control,web,returning,impression
2025-11-30,u6975,control,web,returning,impression
2025-11-30,u6976,control,web,returning,impression
2025-11-30,u6977,control,web,returning,impression
2025-11-30,u6978,control,web,returning,impression
2025-11-30,u6979,control,web,returning,impression
2025-11-30,u6980,control,web,returning,impression
2025-11-30,u6981,test,email,new,impression
2025-11-30,u6982,test,email,new,impression
2025-11-30,u6983,test,email,new,impression
2025-11-30,u6984,test,email,new,impression
2025-11-30,u6985,test,email,new,impression
2025-11-30,u6986,test,email,new,impression
2025-11-30,u6987,test,email,new,impression
2025-11-30,u6988,test,email,new,impression
2025-11-30,u6989,test,email,new,impression
2025-11-30,u6990,test,email,new,impression
2025-11-30,u6991,test,email,new,impression
2025-11-30,u6991,test,email,new,click
2025-11-30,u6992,test,email,new,impression
2025-11-30,u6993,test,email,new,impression
2025-11-30,u6994,test,email,new,impression
2025-11-30,u6995,test,email,new,impression
2025-11-30,u6996,test,email,new,impression
2025-11-30,u6996,test,email,new,click
2025-11-30,u6996,test,email,new,apply
2025-11-30,u6997,test,email,new,impression
2025-11-30,u6998,test,email,new,impression
2025-11-30,u6999,test,email,new,impression
2025-11-30,u7000,test,email,new,impression
2025-11-30,u7001,test,email,new,impression
2025-11-30,u7002,test,email,new,impression
2025-11-30,u7003,test,email,new,impression
2025-11-30,u7003,test,email,new,click
2025-11-30,u7004,test,email,returning,impression
2025-11-30,u7005,test,email,returning,impression
2025-11-30,u7006,test,email,returning,impression
2025-11-30,u7007,test,email,returning,impression
2025-11-30,u7008,test,email,returning,impression
2025-11-30,u7009,test,email,returning,impression
2025-11-30,u7010,test,email,returning,impression
2025-11-30,u7011,test,email,returning,impression
2025-11-30,u7011,test,email,returning,click
2025-11-30,u7011,test,email,returning,apply
2025-11-30,u7011,test,email,returning,approve
2025-11-30,u7012,test,email,returning,impression
2025-11-30,u7013,test,email,returning,impression
2025-11-30,u7014,test,email,returning,impression
2025-11-30,u7015,test,email,returning,impression
2025-11-30,u7016,test,email,returning,impression
2025-11-30,u7017,test,email,returning,impression
2025-11-30,u7018,test,email,returning,impression
2025-11-30,u7019,test,email,returning,impression
2025-11-30,u7020,test,email,returning,impression
2025-11-30,u7021,test,email,returning,impression
2025-11-30,u7022,test,email,returning,impression
2025-11-30,u7023,test,email,returning,impression
2025-11-30,u7024,test,email,returning,impression
2025-11-30,u7025,test,email,returning,impression
2025-11-30,u7026,test,email,returning,impression
2025-11-30,u7027,test,email,returning,impression
2025-11-30,u7027,test,email,returning,click
2025-11-30,u7028,test,email,returning,impression
2025-11-30,u7029,test,push,new,impression
2025-11-30,u7030,test,push,new,impression
2025-11-30,u7031,test,push,new,impression
2025-11-30,u7032,test,push,new,impression
2025-11-30,u7033,test,push,new,impression
2025-11-30,u7033,test,push,new,click
2025-11-30,u7034,test,push,new,impression
2025-11-30,u7035,test,push,new,impression
2025-11-30,u7036,test,push,new,impression
2025-11-30,u7037,test,push,new,impression
2025-11-30,u7038,test,push,new,impression
2025-11-30,u7038,test,push,new,click
2025-11-30,u7039,test,push,new,impression
2025-11-30,u7040,test,push,new,impression
2025-11-30,u7041,test,push,new,impression
2025-11-30,u7042,test,push,new,impression
2025-11-30,u7043,test,push,new,impression
2025-11-30,u7044,test,push,new,impression
2025-11-30,u7045,test,push,new,impression
2025-11-30,u7046,test,push,new,impression
2025-11-30,u7047,test,push,new,impression
2025-11-30,u7048,test,push,new,impression
2025-11-30,u7049,test,push,returning,impression
2025-11-30,u7050,test,push,returning,impression
2025-11-30,u7051,test,push,returning,impression
2025-11-30,u7052,test,push,returning,impression
2025-11-30,u7052,test,push,returning,click
2025-11-30,u7053,test,push,returning,impression
2025-11-30,u7053,test,push,returning,click
2025-11-30,u7054,test,push,returning,impression
2025-11-30,u7055,test,push,returning,impression
2025-11-30,u7055,test,push,returning,click
2025-11-30,u7055,test,push,returning,apply
2025-11-30,u7055,test,push,returning,approve
2025-11-30,u7056,test,push,returning,impression
2025-11-30,u7057,test,push,returning,impression
2025-11-30,u7058,test,push,returning,impression
2025-11-30,u7059,test,push,returning,impression
2025-11-30,u7060,test,push,returning,impression
2025-11-30,u7061,test,push,returning,impression
2025-11-30,u7062,test,push,returning,impression
2025-11-30,u7063,test,push,returning,impression
2025-11-30,u7064,test,push,returning,impression
2025-11-30,u7065,test,push,returning,impression
2025-11-30,u7066,test,push,returning,impression
2025-11-30,u7067,test,push,returning,impression
2025-11-30,u7068,test,push,returning,impression
2025-11-30,u7069,test,push,returning,impression
2025-11-30,u7070,test,web,new,impression
2025-11-30,u7071,test,web,new,impression
2025-11-30,u7071,test,web,new,click
2025-11-30,u7071,test,web,new,apply
2025-11-30,u7072,test,web,new,impression
2025-11-30,u7073,test,web,new,impression
2025-11-30,u7074,test,web,new,impression
2025-11-30,u7075,test,web,new,impression
2025-11-30,u7076,test,web,new,impression
2025-11-30,u7077,test,web,new,impression
2025-11-30,u7078,test,web,new,impression
2025-11-30,u7079,test,web,new,impression
2025-11-30,u7080,test,web,new,impression
2025-11-30,u7081,test,web,new,impression
2025-11-30,u7082,test,web,new,impression
2025-11-30,u7083,test,web,new,impression
2025-11-30,u7084,test,web,new,impression
2025-11-30,u7085,test,web,new,impression
2025-11-30,u7086,test,web,new,impression
2025-11-30,u7087,test,web,new,impression
2025-11-30,u7088,test,web,new,impression
2025-11-30,u7089,test,web,new,impression
2025-11-30,u7090,test,web,new,impression
2025-11-30,u7091,test,web,new,impression
2025-11-30,u7091,test,web,new,click
2025-11-30,u7092,test,web,new,impression
2025-11-30,u7093,test,web,new,impression
2025-11-30,u7094,test,web,new,impression
2025-11-30,u7095,test,web,new,impression
2025-11-30,u7096,test,web,returning,impression
2025-11-30,u7097,test,web,returning,impression
2025-11-30,u7097,test,web,returning,click
2025-11-30,u7098,test,web,returning,impression
2025-11-30,u7099,test,web,returning,impression
2025-11-30,u7100,test,web,returning,impression
2025-11-30,u7101,test,web,returning,impression
2025-11-30,u7102,test,web,returning,impression
2025-11-30,u7103,test,web,returning,impression
2025-11-30,u7104,test,web,returning,impression
2025-11-30,u7105,test,web,returning,impression
2025-11-30,u7106,test,web,returning,impression
2025-11-30,u7106,test,web,returning,click
2025-11-30,u7107,test,web,returning,impression
2025-11-30,u7108,test,web,returning,impression
2025-11-30,u7108,test,web,returning,click
2025-11-30,u7109,test,web,returning,impression
2025-11-30,u7110,test,web,returning,impression
2025-11-30,u7111,test,web,returning,impression
2025-11-30,u7112,test,web,returning,impression
2025-11-30,u7113,test,web,returning,impression
2025-11-30,u7114,test,web,returning,impression
2025-11-30,u7115,test,web,returning,impression
2025-11-30,u7116,test,web,returning,impression
2025-11-30,u7117,test,web,returning,impression
2025-11-30,u7118,test,web,returning,impression
2025-11-30,u7119,test,web,returning,impression
2025-11-30,u7120,test,web,returning,impression
2025-11-30,u7121,test,web,returning,impression
2025-11-30,u7122,test,web,returning,impression
2025-12-01,u7123,control,email,new,impression
2025-12-01,u7124,control,email,new,impression
2025-12-01,u7125,control,email,new,impression
2025-12-01,u7126,control,email,new,impression
2025-12-01,u7127,control,email,new,impression
2025-12-01,u7128,control,email,new,impression
2025-12-01,u7129,control,email,new,impression
2025-12-01,u7130,control,email,new,impression
2025-12-01,u7131,control,email,new,impression
2025-12-01,u7132,control,email,new,impression
2025-12-01,u7133,control,email,new,impression
2025-12-01,u7134,control,email,new,impression
2025-12-01,u7134,control,email,new,click
2025-12-01,u7135,control,email,new,impression
2025-12-01,u7136,control,email,new,impression
2025-12-01,u7137,control,email,new,impression
2025-12-01,u7138,control,email,new,impression
2025-12-01,u7138,control,email,new,click
2025-12-01,u7139,control,email,new,impression
2025-12-01,u7140,control,email,new,impression
2025-12-01,u7140,control,email,new,click
2025-12-01,u7141,control,email,new,impression
2025-12-01,u7142,control,email,new,impression
2025-12-01,u7143,control,email,new,impression
2025-12-01,u7144,control,email,new,impression
2025-12-01,u7144,control,email,new,click
2025-12-01,u7145,control,email,new,impression
2025-12-01,u7146,control,email,returning,impression
2025-12-01,u7147,control,email,returning,impression
2025-12-01,u7148,control,email,returning,impression
2025-12-01,u7149,control,email,returning,impression
2025-12-01,u7150,control,email,returning,impression
2025-12-01,u7151,control,email,returning,impression
2025-12-01,u7152,control,email,returning,impression
2025-12-01,u7153,control,email,returning,impression
2025-12-01,u7153,control,email,returning,click
2025-12-01,u7153,control,email,returning,apply
2025-12-01,u7154,control,email,returning,impression
2025-12-01,u7155,control,email,returning,impression
2025-12-01,u7156,control,email,returning,impression
2025-12-01,u7156,control,email,returning,click
2025-12-01,u7157,control,email,returning,impression
2025-12-01,u7158,control,email,returning,impression
2025-12-01,u7159,control,email,returning,impression
2025-12-01,u7160,control,email,returning,impression
2025-12-01,u7161,control,email,returning,impression
2025-12-01,u7162,control,email,returning,impression
2025-12-01,u7162,control,email,returning,click
2025-12-01,u7163,control,email,returning,impression
2025-12-01,u7164,control,email,returning,impression
2025-12-01,u7165,control,email,returning,impression
2025-12-01,u7166,control,email,returning,impression
2025-12-01,u7167,control,email,returning,impression
2025-12-01,u7167,control,email,returning,click
2025-12-01,u7167,control,email,returning,apply
2025-12-01,u7168,control,email,returning,impression
2025-12-01,u7169,control,email,returning,impression
2025-12-01,u7170,control,email,returning,impression
2025-12-01,u7171,control,push,new,impression
2025-12-01,u7172,control,push,new,impression
2025-12-01,u7172,control,push,new,click
2025-12-01,u7173,control,push,new,impression
2025-12-01,u7174,control,push,new,impression
2025-12-01,u7175,control,push,new,impression
2025-12-01,u7176,control,push,new,impression
2025-12-01,u7177,control,push,new,impression
2025-12-01,u7178,control,push,new,impression
2025-12-01,u7179,control,push,new,impression
2025-12-01,u7180,control,push,new,impression
2025-12-01,u7181,control,push,new,impression
2025-12-01,u7182,control,push,new,impression
2025-12-01,u7183,control,push,new,impression
2025-12-01,u7184,control,push,new,impression
2025-12-01,u7185,control,push,new,impression
2025-12-01,u7185,control,push,new,click
2025-12-01,u7186,control,push,new,impression
2025-12-01,u7187,control,push,new,impression
2025-12-01,u7187,control,push,new,click
2025-12-01,u7188,control,push,new,impression
2025-12-01,u7189,control,push,new,impression
2025-12-01,u7190,control,push,new,impression
2025-12-01,u7191,control,push,returning,impression
2025-12-01,u7192,control,push,returning,impression
2025-12-01,u7193,control,push,returning,impression
2025-12-01,u7194,control,push,returning,impression
2025-12-01,u7195,control,push,returning,impression
2025-12-01,u7196,control,push,returning,impression
2025-12-01,u7197,control,push,returning,impression
2025-12-01,u7198,control,push,returning,impression
2025-12-01,u7199,control,push,returning,impression
2025-12-01,u7200,control,push,returning,impression
2025-12-01,u7200,control,push,returning,click
2025-12-01,u7201,control,push,returning,impression
2025-12-01,u7202,control,push,returning,impression
2025-12-01,u7203,control,push,returning,impression
2025-12-01,u7204,control,push,returning,impression
2025-12-01,u7205,control,push,returning,impression
2025-12-01,u7205,control,push,returning,click
2025-12-01,u7206,control,push,returning,impression
2025-12-01,u7207,control,push,returning,impression
2025-12-01,u7208,control,push,returning,impression
2025-12-01,u7209,control,push,returning,impression
2025-12-01,u7210,control,push,returning,impression
2025-12-01,u7211,control,push,returning,impression
2025-12-01,u7212,control,web,new,impression
2025-12-01,u7212,control,web,new,click
2025-12-01,u7213,control,web,new,impression
2025-12-01,u7213,control,web,new,click
2025-12-01,u7214,control,web,new,impression
2025-12-01,u7215,control,web,new,impression
2025-12-01,u7216,control,web,new,impression
2025-12-01,u7217,control,web,new,impression
2025-12-01,u7218,control,web,new,impression
2025-12-01,u7219,control,web,new,impression
2025-12-01,u7220,control,web,new,impression
2025-12-01,u7221,control,web,new,impression
2025-12-01,u7222,control,web,new,impression
2025-12-01,u7223,control,web,new,impression
2025-12-01,u7224,control,web,new,impression
2025-12-01,u7225,control,web,new,impression
2025-12-01,u7226,control,web,new,impression
2025-12-01,u7227,control,web,new,impression
2025-12-01,u7228,control,web,new,impression
2025-12-01,u7229,control,web,new,impression
2025-12-01,u7230,control,web,new,impression
2025-12-01,u7231,control,web,new,impression
2025-12-01,u7232,control,web,new,impression
2025-12-01,u7233,control,web,new,impression
2025-12-01,u7234,control,web,new,impression
2025-12-01,u7235,control,web,new,impression
2025-12-01,u7236,control,web,new,impression
2025-12-01,u7237,control,web,new,impression
2025-12-01,u7238,control,web,returning,impression
2025-12-01,u7239,control,web,returning,impression
2025-12-01,u7240,control,web,returning,impression
2025-12-01,u7241,control,web,returning,impression
2025-12-01,u7242,control,web,returning,impression
2025-12-01,u7243,control,web,returning,impression
2025-12-01,u7244,control,web,returning,impression
2025-12-01,u7245,control,web,returning,impression
2025-12-01,u7246,control,web,returning,impression
2025-12-01,u7247,control,web,returning,impression
2025-12-01,u7247,control,web,returning,click
2025-12-01,u7248,control,web,returning,impression
2025-12-01,u7249,control,web,returning,impression
2025-12-01,u7250,control,web,returning,impression
2025-12-01,u7251,control,web,returning,impression
2025-12-01,u7252,control,web,returning,impression
2025-12-01,u7253,control,web,returning,impression
2025-12-01,u7254,control,web,returning,impression
2025-12-01,u7255,control,web,returning,impression
2025-12-01,u7256,control,web,returning,impression
2025-12-01,u7257,control,web,returning,impression
2025-12-01,u7258,control,web,returning,impression
2025-12-01,u7259,control,web,returning,impression
2025-12-01,u7260,control,web,returning,impression
2025-12-01,u7261,control,web,returning,impression
2025-12-01,u7261,control,web,returning,click
2025-12-01,u7262,control,web,returning,impression
2025-12-01,u7263,control,web,returning,impression
2025-12-01,u7264,control,web,returning,impression
2025-12-01,u7265,test,email,new,impression
2025-12-01,u7266,test,email,new,impression
2025-12-01,u7267,test,email,new,impression
2025-12-01,u7268,test,email,new,impression
2025-12-01,u7269,test,email,new,impression
2025-12-01,u7269,test,email,new,click
2025-12-01,u7269,test,email,new,apply
2025-12-01,u7269,test,email,new,approve
2025-12-01,u7270,test,email,new,impression
2025-12-01,u7271,test,email,new,impression
2025-12-01,u7272,test,email,new,impression
2025-12-01,u7273,test,email,new,impression
2025-12-01,u7274,test,email,new,impression
2025-12-01,u7275,test,email,new,impression
2025-12-01,u7276,test,email,new,impression
2025-12-01,u7277,test,email,new,impression
2025-12-01,u7278,test,email,new,impression
2025-12-01,u7279,test,email,new,impression
2025-12-01,u7280,test,email,new,impression
2025-12-01,u7281,test,email,new,impression
2025-12-01,u7282,test,email,new,impression
2025-12-01,u7283,test,email,new,impression
2025-12-01,u7284,test,email,new,impression
2025-12-01,u7285,test,email,new,impression
2025-12-01,u7286,test,email,new,impression
2025-12-01,u7287,test,email,new,impression
2025-12-01,u7288,test,email,new,impression
2025-12-01,u7289,test,email,new,impression
2025-12-01,u7290,test,email,returning,impression
2025-12-01,u7291,test,email,returning,impression
2025-12-01,u7292,test,email,returning,impression
2025-12-01,u7293,test,email,returning,impression
2025-12-01,u7294,test,email,returning,impression
2025-12-01,u7295,test,email,returning,impression
2025-12-01,u7296,test,email,returning,impression
2025-12-01,u7297,test,email,returning,impression
2025-12-01,u7298,test,email,returning,impression
2025-12-01,u7298,test,email,returning,click
2025-12-01,u7299,test,email,returning,impression
2025-12-01,u7300,test,email,returning,impression
2025-12-01,u7301,test,email,returning,impression
2025-12-01,u7301,test,email,returning,click
2025-12-01,u7302,test,email,returning,impression
2025-12-01,u7303,test,email,returning,impression
2025-12-01,u7303,test,email,returning,click
2025-12-01,u7304,test,email,returning,impression
2025-12-01,u7305,test,email,returning,impression
